GRID_ID,CATEGORIA,ANO,MES,CRIMES,HISTORICO_1,PREVISAO_IA
6gybcj,motorista,2023.0,3.0,1,2.0,2.37
6gybcj,motorista,2023.0,4.0,2,1.0,1.6
6gybcj,motorista,2023.0,5.0,2,2.0,2.21
6gybcj,motorista,2023.0,6.0,2,2.0,2.17
6gybcj,motorista,2024.0,1.0,3,2.0,2.27
6gybcj,motorista,2024.0,2.0,2,3.0,2.81
6gybcj,motorista,2024.0,3.0,2,2.0,2.37
6gybcj,motorista,2024.0,4.0,3,2.0,2.13
6gybcj,motorista,2024.0,5.0,6,3.0,2.81
6gybcj,motorista,2024.0,6.0,5,6.0,4.41
6gybck,ciclista,2023.0,1.0,1,0.0,1.98
6gybck,motorista,2023.0,1.0,1,0.0,1.98
6gybck,motorista,2023.0,2.0,1,1.0,1.68
6gybck,motorista,2023.0,4.0,1,1.0,1.6
6gybck,motorista,2023.0,5.0,1,1.0,1.61
6gybck,motorista,2024.0,1.0,1,1.0,2.33
6gybck,motorista,2024.0,3.0,2,1.0,1.69
6gybck,motorista,2024.0,4.0,3,2.0,2.13
6gybck,motorista,2024.0,5.0,2,3.0,2.81
6gybck,motorista,2024.0,6.0,2,2.0,2.17
6gybcm,motorista,2022.0,12.0,1,0.0,1.02
6gybcm,motorista,2023.0,1.0,3,1.0,2.33
6gybcm,motorista,2023.0,2.0,4,3.0,2.81
6gybcm,motorista,2023.0,3.0,2,4.0,3.42
6gybcm,motorista,2023.0,4.0,6,2.0,2.13
6gybcm,motorista,2023.0,5.0,4,6.0,4.77
6gybcm,motorista,2023.0,6.0,2,4.0,3.17
6gybcm,motorista,2024.0,1.0,1,2.0,2.27
6gybcm,motorista,2024.0,2.0,2,1.0,1.68
6gybcm,motorista,2024.0,3.0,7,2.0,2.37
6gybcm,motorista,2024.0,4.0,2,7.0,5.06
6gybcm,motorista,2024.0,5.0,3,2.0,2.21
6gybcm,motorista,2024.0,6.0,3,3.0,2.66
6gybcm,pedestre,2023.0,4.0,1,0.0,1.09
6gybcn,motorista,2023.0,1.0,6,0.0,1.98
6gybcn,motorista,2023.0,2.0,1,6.0,4.52
6gybcn,motorista,2023.0,3.0,4,1.0,1.69
6gybcn,motorista,2023.0,4.0,6,4.0,3.3
6gybcn,motorista,2023.0,5.0,1,6.0,4.77
6gybcn,motorista,2023.0,11.0,1,1.0,1.11
6gybcn,motorista,2024.0,3.0,2,1.0,1.69
6gybcn,motorista,2024.0,4.0,1,2.0,2.13
6gybcn,motorista,2024.0,6.0,3,1.0,1.57
6gybcp,motorista,2023.0,1.0,1,0.0,1.98
6gybcp,motorista,2023.0,2.0,1,1.0,1.68
6gybcp,motorista,2023.0,3.0,1,1.0,1.69
6gybcp,motorista,2023.0,4.0,2,1.0,1.6
6gybcp,motorista,2023.0,5.0,6,2.0,2.21
6gybcp,motorista,2023.0,6.0,2,6.0,4.41
6gybcp,motorista,2024.0,1.0,2,2.0,2.27
6gybcp,motorista,2024.0,2.0,1,2.0,2.23
6gybcp,motorista,2024.0,4.0,2,1.0,1.6
6gybcp,motorista,2024.0,5.0,2,2.0,2.21
6gybcp,motorista,2024.0,6.0,2,2.0,2.17
6gybcq,motorista,2018.0,12.0,1,0.0,1.02
6gybcq,motorista,2019.0,9.0,1,1.0,1.17
6gybcq,motorista,2022.0,12.0,1,1.0,1.11
6gybcq,motorista,2023.0,1.0,10,1.0,2.33
6gybcq,motorista,2023.0,2.0,12,10.0,7.75
6gybcq,motorista,2023.0,3.0,14,12.0,11.06
6gybcq,motorista,2023.0,4.0,5,14.0,9.45
6gybcq,motorista,2023.0,5.0,5,5.0,4.11
6gybcq,motorista,2023.0,6.0,14,5.0,3.81
6gybcq,motorista,2023.0,12.0,1,14.0,1.14
6gybcq,motorista,2024.0,1.0,9,1.0,2.33
6gybcq,motorista,2024.0,2.0,12,9.0,6.69
6gybcq,motorista,2024.0,3.0,12,12.0,11.06
6gybcq,motorista,2024.0,4.0,11,12.0,8.75
6gybcq,motorista,2024.0,5.0,11,11.0,9.07
6gybcq,motorista,2024.0,6.0,8,11.0,8.15
6gybcr,motorista,2023.0,1.0,9,0.0,1.98
6gybcr,motorista,2023.0,2.0,4,9.0,6.69
6gybcr,motorista,2023.0,3.0,4,4.0,3.42
6gybcr,motorista,2023.0,4.0,3,4.0,3.3
6gybcr,motorista,2023.0,5.0,7,3.0,2.81
6gybcr,motorista,2023.0,6.0,5,7.0,5.16
6gybcr,motorista,2024.0,1.0,5,5.0,3.5
6gybcr,motorista,2024.0,2.0,1,5.0,3.94
6gybcr,motorista,2024.0,3.0,5,1.0,1.69
6gybcr,motorista,2024.0,4.0,7,5.0,3.93
6gybcr,motorista,2024.0,5.0,6,7.0,5.48
6gybcr,motorista,2024.0,6.0,2,6.0,4.41
6gybcs,motorista,2023.0,1.0,4,0.0,1.98
6gybcs,motorista,2023.0,3.0,2,4.0,3.42
6gybcs,motorista,2023.0,4.0,2,2.0,2.13
6gybcs,motorista,2023.0,5.0,2,2.0,2.21
6gybcs,motorista,2023.0,6.0,2,2.0,2.17
6gybcs,motorista,2024.0,1.0,2,2.0,2.27
6gybcs,motorista,2024.0,2.0,4,2.0,2.23
6gybcs,motorista,2024.0,3.0,2,4.0,3.42
6gybcs,motorista,2024.0,4.0,4,2.0,2.13
6gybcs,motorista,2024.0,5.0,5,4.0,3.38
6gybcs,motorista,2024.0,6.0,3,5.0,3.81
6gybct,motorista,2023.0,1.0,2,0.0,1.98
6gybct,motorista,2023.0,2.0,1,2.0,2.23
6gybct,motorista,2023.0,3.0,2,1.0,1.69
6gybct,motorista,2023.0,4.0,1,2.0,2.13
6gybct,motorista,2023.0,5.0,1,1.0,1.61
6gybct,motorista,2023.0,6.0,2,1.0,1.57
6gybct,motorista,2023.0,11.0,1,2.0,1.01
6gybct,motorista,2024.0,1.0,1,1.0,2.33
6gybct,motorista,2024.0,2.0,1,1.0,1.68
6gybct,motorista,2024.0,3.0,1,1.0,1.69
6gybct,motorista,2024.0,4.0,1,1.0,1.6
6gybct,motorista,2024.0,5.0,4,1.0,1.61
6gybct,motorista,2024.0,6.0,1,4.0,3.17
6gybcu,motorista,2023.0,2.0,1,0.0,1.23
6gybcu,motorista,2023.0,4.0,1,1.0,1.6
6gybcu,motorista,2023.0,6.0,1,1.0,1.57
6gybcu,motorista,2024.0,1.0,1,1.0,2.33
6gybcu,motorista,2024.0,2.0,2,1.0,1.68
6gybcu,motorista,2024.0,3.0,2,2.0,2.37
6gybcu,motorista,2024.0,5.0,1,2.0,2.21
6gybcv,motorista,2023.0,1.0,2,0.0,1.98
6gybcv,motorista,2023.0,3.0,1,2.0,2.37
6gybcv,motorista,2023.0,4.0,2,1.0,1.6
6gybcv,motorista,2023.0,5.0,1,2.0,2.21
6gybcv,motorista,2023.0,6.0,3,1.0,1.57
6gybcv,motorista,2024.0,1.0,2,3.0,2.6
6gybcv,motorista,2024.0,2.0,3,2.0,2.23
6gybcv,motorista,2024.0,3.0,3,3.0,3.01
6gybcv,motorista,2024.0,4.0,5,3.0,2.74
6gybcv,motorista,2024.0,5.0,1,5.0,4.11
6gybcv,motorista,2024.0,6.0,1,1.0,1.57
6gybcw,motorista,2022.0,12.0,1,0.0,1.02
6gybcw,motorista,2023.0,1.0,2,1.0,2.33
6gybcw,motorista,2023.0,2.0,2,2.0,2.23
6gybcw,motorista,2023.0,4.0,1,2.0,2.13
6gybcw,motorista,2023.0,5.0,1,1.0,1.61
6gybcw,motorista,2023.0,6.0,7,1.0,1.57
6gybcw,motorista,2024.0,1.0,1,7.0,4.39
6gybcw,motorista,2024.0,2.0,3,1.0,1.68
6gybcw,motorista,2024.0,3.0,2,3.0,3.01
6gybcw,motorista,2024.0,4.0,3,2.0,2.13
6gybcw,motorista,2024.0,5.0,3,3.0,2.81
6gybcw,motorista,2024.0,6.0,5,3.0,2.66
6gybcw,pedestre,2023.0,5.0,1,0.0,1.1
6gybcx,motorista,2022.0,12.0,1,0.0,1.02
6gybcx,motorista,2023.0,1.0,2,1.0,2.33
6gybcx,motorista,2023.0,2.0,2,2.0,2.23
6gybcx,motorista,2023.0,3.0,3,2.0,2.37
6gybcx,motorista,2023.0,4.0,3,3.0,2.74
6gybcx,motorista,2023.0,5.0,6,3.0,2.81
6gybcx,motorista,2023.0,6.0,2,6.0,4.41
6gybcx,motorista,2024.0,1.0,1,2.0,2.27
6gybcx,motorista,2024.0,2.0,5,1.0,1.68
6gybcx,motorista,2024.0,3.0,2,5.0,4.41
6gybcx,motorista,2024.0,4.0,3,2.0,2.13
6gybcx,motorista,2024.0,5.0,2,3.0,2.81
6gybcx,motorista,2024.0,6.0,2,2.0,2.17
6gybcy,motorista,2023.0,2.0,1,0.0,1.23
6gybcy,motorista,2023.0,3.0,1,1.0,1.69
6gybcy,motorista,2024.0,1.0,1,1.0,2.33
6gybcz,motorista,2023.0,6.0,2,0.0,1.07
6gybcz,motorista,2024.0,2.0,1,2.0,2.23
6gybcz,motorista,2024.0,4.0,1,1.0,1.6
6gybcz,motorista,2024.0,6.0,1,1.0,1.57
6gybd0,motorista,2023.0,5.0,1,0.0,1.1
6gybd1,motorista,2024.0,3.0,1,0.0,1.17
6gybd6,motorista,2023.0,4.0,1,0.0,1.09
6gybd6,motorista,2023.0,5.0,1,1.0,1.61
6gybd7,motorista,2024.0,4.0,1,0.0,1.09
6gybdd,motorista,2023.0,1.0,1,0.0,1.98
6gybdp,motorista,2023.0,1.0,1,0.0,1.98
6gybdp,motorista,2023.0,3.0,1,1.0,1.69
6gybdp,motorista,2023.0,5.0,1,1.0,1.61
6gybdp,motorista,2024.0,2.0,2,1.0,1.68
6gybdp,motorista,2024.0,5.0,2,2.0,2.21
6gybdp,motorista,2024.0,6.0,1,2.0,2.17
6gybds,motorista,2024.0,3.0,1,0.0,1.17
6gybds,motorista,2024.0,5.0,1,1.0,1.61
6gybdu,motorista,2021.0,9.0,1,0.0,0.99
6gyben,motorista,2023.0,4.0,1,0.0,1.09
6gyber,motorista,2023.0,1.0,1,0.0,1.98
6gybex,motorista,2023.0,1.0,1,0.0,1.98
6gybex,motorista,2023.0,3.0,1,1.0,1.69
6gybex,motorista,2023.0,4.0,2,1.0,1.6
6gybex,motorista,2024.0,1.0,1,2.0,2.27
6gybex,motorista,2024.0,6.0,1,1.0,1.57
6gybf0,motorista,2023.0,4.0,1,0.0,1.09
6gybf0,motorista,2023.0,5.0,1,1.0,1.61
6gybf1,motorista,2024.0,5.0,1,0.0,1.1
6gybf4,motorista,2023.0,4.0,1,0.0,1.09
6gybf4,motorista,2023.0,6.0,1,1.0,1.57
6gybf4,motorista,2024.0,3.0,1,1.0,1.69
6gybf4,motorista,2024.0,5.0,5,1.0,1.61
6gybf5,motorista,2023.0,1.0,2,0.0,1.98
6gybf5,motorista,2023.0,3.0,1,2.0,2.37
6gybf5,motorista,2023.0,4.0,2,1.0,1.6
6gybf5,motorista,2023.0,5.0,1,2.0,2.21
6gybf5,motorista,2024.0,1.0,3,1.0,2.33
6gybf5,motorista,2024.0,2.0,1,3.0,2.81
6gybf5,motorista,2024.0,3.0,2,1.0,1.69
6gybf5,motorista,2024.0,4.0,3,2.0,2.13
6gybf5,motorista,2024.0,5.0,1,3.0,2.81
6gybf6,motorista,2024.0,1.0,1,0.0,1.98
6gybf7,motorista,2023.0,4.0,1,0.0,1.09
6gybf7,motorista,2024.0,2.0,1,1.0,1.68
6gybfg,motorista,2023.0,3.0,1,0.0,1.17
6gybfg,motorista,2023.0,4.0,1,1.0,1.6
6gybfg,motorista,2024.0,2.0,1,1.0,1.68
6gybfg,motorista,2024.0,4.0,2,1.0,1.6
6gybfh,motorista,2023.0,1.0,2,0.0,1.98
6gybfh,motorista,2023.0,4.0,2,2.0,2.13
6gybfh,motorista,2023.0,5.0,1,2.0,2.21
6gybfh,motorista,2024.0,1.0,3,1.0,2.33
6gybfh,motorista,2024.0,2.0,2,3.0,2.81
6gybfh,motorista,2024.0,3.0,1,2.0,2.37
6gybfh,motorista,2024.0,4.0,3,1.0,1.6
6gybfh,motorista,2024.0,5.0,2,3.0,2.81
6gybfh,motorista,2024.0,6.0,3,2.0,2.17
6gybfj,motorista,2022.0,11.0,1,0.0,1.01
6gybfj,motorista,2023.0,1.0,1,1.0,2.33
6gybfj,motorista,2023.0,2.0,2,1.0,1.68
6gybfj,motorista,2023.0,3.0,2,2.0,2.37
6gybfj,motorista,2023.0,6.0,2,2.0,2.17
6gybfj,motorista,2024.0,1.0,1,2.0,2.27
6gybfj,motorista,2024.0,2.0,2,1.0,1.68
6gybfj,motorista,2024.0,3.0,3,2.0,2.37
6gybfj,motorista,2024.0,4.0,1,3.0,2.74
6gybfj,motorista,2024.0,5.0,1,1.0,1.61
6gybfj,pedestre,2023.0,5.0,1,0.0,1.1
6gybfm,motorista,2023.0,1.0,2,0.0,1.98
6gybfm,motorista,2023.0,2.0,1,2.0,2.23
6gybfm,motorista,2023.0,5.0,1,1.0,1.61
6gybfm,motorista,2024.0,1.0,1,1.0,2.33
6gybfm,motorista,2024.0,2.0,1,1.0,1.68
6gybfm,motorista,2024.0,3.0,2,1.0,1.69
6gybfm,motorista,2024.0,4.0,1,2.0,2.13
6gybfm,motorista,2024.0,5.0,3,1.0,1.61
6gybfm,motorista,2024.0,6.0,1,3.0,2.66
6gybfn,motorista,2023.0,2.0,1,0.0,1.23
6gybfn,motorista,2023.0,3.0,1,1.0,1.69
6gybfn,motorista,2023.0,4.0,1,1.0,1.6
6gybfn,motorista,2023.0,5.0,1,1.0,1.61
6gybfn,motorista,2023.0,6.0,2,1.0,1.57
6gybfn,motorista,2023.0,12.0,1,2.0,1.04
6gybfn,motorista,2024.0,1.0,2,1.0,2.33
6gybfn,motorista,2024.0,2.0,2,2.0,2.23
6gybfn,motorista,2024.0,3.0,1,2.0,2.37
6gybfn,motorista,2024.0,5.0,3,1.0,1.61
6gybfn,motorista,2024.0,6.0,5,3.0,2.66
6gybfp,motorista,2022.0,12.0,1,0.0,1.02
6gybfp,motorista,2023.0,1.0,1,1.0,2.33
6gybfp,motorista,2023.0,4.0,1,1.0,1.6
6gybfp,motorista,2023.0,5.0,1,1.0,1.61
6gybfp,motorista,2023.0,6.0,1,1.0,1.57
6gybfp,motorista,2024.0,1.0,1,1.0,2.33
6gybfp,motorista,2024.0,3.0,1,1.0,1.69
6gybfp,motorista,2024.0,4.0,2,1.0,1.6
6gybfp,motorista,2024.0,5.0,2,2.0,2.21
6gybfq,motorista,2023.0,4.0,1,0.0,1.09
6gybfq,motorista,2024.0,1.0,2,1.0,2.33
6gybfq,motorista,2024.0,3.0,1,2.0,2.37
6gybfv,motorista,2024.0,2.0,3,0.0,1.23
6gybfv,motorista,2024.0,4.0,1,3.0,2.74
6gybfv,motorista,2024.0,5.0,2,1.0,1.61
6gybfv,motorista,2024.0,6.0,1,2.0,2.17
6gybfy,motorista,2023.0,1.0,1,0.0,1.98
6gybfy,motorista,2024.0,3.0,2,1.0,1.69
6gybfy,motorista,2024.0,6.0,2,2.0,2.17
6gybfz,motorista,2023.0,1.0,1,0.0,1.98
6gybfz,motorista,2024.0,1.0,1,1.0,2.33
6gybg2,motorista,2023.0,4.0,1,0.0,1.09
6gybg2,motorista,2024.0,2.0,1,1.0,1.68
6gybg2,motorista,2024.0,3.0,1,1.0,1.69
6gybg2,motorista,2024.0,6.0,1,1.0,1.57
6gybg5,motorista,2023.0,4.0,1,0.0,1.09
6gybg6,motorista,2023.0,2.0,1,0.0,1.23
6gybg6,motorista,2023.0,4.0,1,1.0,1.6
6gybg6,motorista,2024.0,1.0,1,1.0,2.33
6gybg6,motorista,2024.0,5.0,1,1.0,1.61
6gybg7,motorista,2023.0,3.0,1,0.0,1.17
6gybg7,motorista,2023.0,4.0,1,1.0,1.6
6gybg7,motorista,2024.0,1.0,1,1.0,2.33
6gybg7,motorista,2024.0,5.0,1,1.0,1.61
6gybg8,motorista,2023.0,1.0,1,0.0,1.98
6gybg8,motorista,2023.0,3.0,1,1.0,1.69
6gybg8,motorista,2023.0,4.0,2,1.0,1.6
6gybg8,motorista,2024.0,1.0,1,2.0,2.27
6gybg8,motorista,2024.0,2.0,1,1.0,1.68
6gybg8,motorista,2024.0,4.0,1,1.0,1.6
6gybg8,motorista,2024.0,5.0,1,1.0,1.61
6gybg8,motorista,2024.0,6.0,1,1.0,1.57
6gybg9,motorista,2023.0,2.0,1,0.0,1.23
6gybg9,motorista,2023.0,4.0,1,1.0,1.6
6gybg9,motorista,2023.0,6.0,3,1.0,1.57
6gybg9,motorista,2024.0,5.0,1,3.0,2.81
6gybg9,motorista,2024.0,6.0,1,1.0,1.57
6gybgb,motorista,2023.0,4.0,1,0.0,1.09
6gybgb,motorista,2024.0,2.0,1,1.0,1.68
6gybgb,motorista,2024.0,3.0,1,1.0,1.69
6gybgc,motorista,2023.0,1.0,1,0.0,1.98
6gybgc,motorista,2024.0,6.0,3,1.0,1.57
6gybgd,motorista,2023.0,2.0,1,0.0,1.23
6gybgd,motorista,2023.0,5.0,1,1.0,1.61
6gybgd,motorista,2023.0,6.0,1,1.0,1.57
6gybgd,motorista,2024.0,1.0,1,1.0,2.33
6gybgd,motorista,2024.0,2.0,4,1.0,1.68
6gybgd,motorista,2024.0,4.0,3,4.0,3.3
6gybgd,motorista,2024.0,5.0,2,3.0,2.81
6gybgd,motorista,2024.0,6.0,2,2.0,2.17
6gybge,motorista,2023.0,1.0,2,0.0,1.98
6gybge,motorista,2023.0,3.0,1,2.0,2.37
6gybge,motorista,2023.0,4.0,1,1.0,1.6
6gybge,motorista,2024.0,3.0,1,1.0,1.69
6gybge,motorista,2024.0,6.0,1,1.0,1.57
6gybgf,motorista,2014.0,4.0,1,0.0,1.09
6gybgf,motorista,2024.0,2.0,1,1.0,1.68
6gybgg,motorista,2023.0,1.0,2,0.0,1.98
6gybgg,motorista,2023.0,3.0,2,2.0,2.37
6gybgg,motorista,2023.0,4.0,1,2.0,2.13
6gybgg,motorista,2024.0,1.0,2,1.0,2.33
6gybgg,motorista,2024.0,2.0,1,2.0,2.23
6gybgg,motorista,2024.0,3.0,1,1.0,1.69
6gybgg,motorista,2024.0,4.0,1,1.0,1.6
6gybgg,motorista,2024.0,6.0,1,1.0,1.57
6gybgh,motorista,2023.0,2.0,1,0.0,1.23
6gybgh,motorista,2023.0,3.0,1,1.0,1.69
6gybgh,motorista,2023.0,4.0,1,1.0,1.6
6gybgh,motorista,2023.0,5.0,1,1.0,1.61
6gybgh,motorista,2023.0,6.0,1,1.0,1.57
6gybgh,motorista,2024.0,3.0,2,1.0,1.69
6gybgh,motorista,2024.0,4.0,2,2.0,2.13
6gybgh,motorista,2024.0,6.0,2,2.0,2.17
6gybgj,motorista,2023.0,2.0,1,0.0,1.23
6gybgj,motorista,2023.0,3.0,1,1.0,1.69
6gybgj,motorista,2023.0,5.0,1,1.0,1.61
6gybgj,motorista,2024.0,1.0,1,1.0,2.33
6gybgj,motorista,2024.0,4.0,1,1.0,1.6
6gybgj,motorista,2024.0,5.0,1,1.0,1.61
6gybgk,motorista,2023.0,1.0,1,0.0,1.98
6gybgk,motorista,2023.0,2.0,1,1.0,1.68
6gybgk,motorista,2024.0,1.0,1,1.0,2.33
6gybgk,motorista,2024.0,4.0,1,1.0,1.6
6gybgm,motorista,2023.0,1.0,1,0.0,1.98
6gybgm,motorista,2023.0,2.0,1,1.0,1.68
6gybgm,motorista,2023.0,3.0,1,1.0,1.69
6gybgm,motorista,2023.0,5.0,3,1.0,1.61
6gybgm,motorista,2023.0,6.0,2,3.0,2.66
6gybgm,motorista,2024.0,2.0,4,2.0,2.23
6gybgm,motorista,2024.0,3.0,1,4.0,3.42
6gybgm,motorista,2024.0,4.0,3,1.0,1.6
6gybgm,motorista,2024.0,5.0,5,3.0,2.81
6gybgm,motorista,2024.0,6.0,2,5.0,3.81
6gybgn,motorista,2024.0,1.0,1,0.0,1.98
6gybgp,motorista,2023.0,4.0,1,0.0,1.09
6gybgp,motorista,2023.0,5.0,2,1.0,1.61
6gybgp,motorista,2023.0,6.0,1,2.0,2.17
6gybgp,motorista,2024.0,1.0,2,1.0,2.33
6gybgp,motorista,2024.0,5.0,3,2.0,2.21
6gybgp,motorista,2024.0,6.0,1,3.0,2.66
6gybgq,motorista,2023.0,1.0,2,0.0,1.98
6gybgq,motorista,2023.0,2.0,4,2.0,2.23
6gybgq,motorista,2023.0,3.0,1,4.0,3.42
6gybgq,motorista,2023.0,6.0,1,1.0,1.57
6gybgq,motorista,2024.0,1.0,2,1.0,2.33
6gybgq,motorista,2024.0,2.0,3,2.0,2.23
6gybgq,motorista,2024.0,3.0,4,3.0,3.01
6gybgq,motorista,2024.0,4.0,1,4.0,3.3
6gybgq,motorista,2024.0,5.0,2,1.0,1.61
6gybgq,motorista,2024.0,6.0,2,2.0,2.17
6gybgr,motorista,2023.0,1.0,1,0.0,1.98
6gybgr,motorista,2023.0,4.0,2,1.0,1.6
6gybgr,motorista,2023.0,5.0,1,2.0,2.21
6gybgr,motorista,2024.0,1.0,1,1.0,2.33
6gybgr,motorista,2024.0,2.0,1,1.0,1.68
6gybgr,motorista,2024.0,3.0,1,1.0,1.69
6gybgr,motorista,2024.0,6.0,2,1.0,1.57
6gybgs,motorista,2022.0,12.0,1,0.0,1.02
6gybgs,motorista,2023.0,3.0,2,1.0,1.69
6gybgs,motorista,2023.0,4.0,1,2.0,2.13
6gybgs,motorista,2023.0,5.0,2,1.0,1.61
6gybgs,motorista,2024.0,2.0,2,2.0,2.23
6gybgs,motorista,2024.0,3.0,1,2.0,2.37
6gybgs,motorista,2024.0,5.0,3,1.0,1.61
6gybgs,motorista,2024.0,6.0,2,3.0,2.66
6gybgt,motorista,2023.0,1.0,3,0.0,1.98
6gybgt,motorista,2023.0,2.0,4,3.0,2.81
6gybgt,motorista,2023.0,3.0,3,4.0,3.42
6gybgt,motorista,2023.0,4.0,3,3.0,2.74
6gybgt,motorista,2023.0,5.0,2,3.0,2.81
6gybgt,motorista,2023.0,6.0,1,2.0,2.17
6gybgt,motorista,2024.0,1.0,1,1.0,2.33
6gybgt,motorista,2024.0,2.0,3,1.0,1.68
6gybgt,motorista,2024.0,3.0,10,3.0,3.01
6gybgt,motorista,2024.0,4.0,11,10.0,7.67
6gybgt,motorista,2024.0,5.0,7,11.0,9.07
6gybgt,motorista,2024.0,6.0,3,7.0,5.16
6gybgu,motorista,2023.0,1.0,1,0.0,1.98
6gybgu,motorista,2023.0,2.0,4,1.0,1.68
6gybgu,motorista,2023.0,5.0,1,4.0,3.38
6gybgu,motorista,2023.0,6.0,1,1.0,1.57
6gybgu,motorista,2024.0,4.0,1,1.0,1.6
6gybgu,motorista,2024.0,5.0,1,1.0,1.61
6gybgv,motorista,2023.0,4.0,1,0.0,1.09
6gybgv,motorista,2023.0,5.0,1,1.0,1.61
6gybgw,motorista,2023.0,1.0,1,0.0,1.98
6gybgw,motorista,2023.0,2.0,2,1.0,1.68
6gybgw,motorista,2023.0,5.0,1,2.0,2.21
6gybgw,motorista,2023.0,6.0,1,1.0,1.57
6gybgw,motorista,2024.0,1.0,1,1.0,2.33
6gybgw,motorista,2024.0,4.0,1,1.0,1.6
6gybgx,motorista,2023.0,5.0,1,0.0,1.1
6gybgx,motorista,2024.0,2.0,2,1.0,1.68
6gybgx,motorista,2024.0,3.0,2,2.0,2.37
6gybgx,motorista,2024.0,6.0,1,2.0,2.17
6gybgy,motorista,2022.0,12.0,1,0.0,1.02
6gybgy,motorista,2023.0,3.0,1,1.0,1.69
6gybgy,motorista,2023.0,4.0,1,1.0,1.6
6gybgy,motorista,2023.0,5.0,1,1.0,1.61
6gybgy,motorista,2024.0,4.0,2,1.0,1.6
6gybgz,motorista,2023.0,1.0,2,0.0,1.98
6gybgz,motorista,2023.0,3.0,1,2.0,2.37
6gybgz,motorista,2023.0,4.0,3,1.0,1.6
6gybgz,motorista,2023.0,5.0,2,3.0,2.81
6gybgz,motorista,2023.0,6.0,2,2.0,2.17
6gybgz,motorista,2024.0,1.0,1,2.0,2.27
6gybgz,motorista,2024.0,2.0,5,1.0,1.68
6gybgz,motorista,2024.0,3.0,3,5.0,4.41
6gybgz,motorista,2024.0,4.0,2,3.0,2.74
6gybgz,motorista,2024.0,5.0,1,2.0,2.21
6gybgz,motorista,2024.0,6.0,2,1.0,1.57
6gybh3,motorista,2024.0,5.0,2,0.0,1.1
6gybh6,motorista,2024.0,3.0,1,0.0,1.17
6gybh6,motorista,2024.0,4.0,1,1.0,1.6
6gybh6,motorista,2024.0,6.0,1,1.0,1.57
6gybh7,motorista,2024.0,2.0,1,0.0,1.23
6gybhd,motorista,2023.0,1.0,1,0.0,1.98
6gybhd,motorista,2024.0,1.0,1,1.0,2.33
6gybhj,motorista,2023.0,2.0,1,0.0,1.23
6gybhj,motorista,2023.0,3.0,1,1.0,1.69
6gybhj,motorista,2024.0,5.0,1,1.0,1.61
6gybhj,motorista,2024.0,6.0,1,1.0,1.57
6gybhn,motorista,2023.0,5.0,1,0.0,1.1
6gybhn,motorista,2024.0,2.0,1,1.0,1.68
6gybhn,motorista,2024.0,3.0,1,1.0,1.69
6gybhn,motorista,2024.0,4.0,1,1.0,1.6
6gybjz,motorista,2024.0,2.0,1,0.0,1.23
6gybjz,motorista,2024.0,4.0,1,1.0,1.6
6gybjz,motorista,2024.0,6.0,1,1.0,1.57
6gybk4,motorista,2023.0,1.0,1,0.0,1.98
6gybk4,motorista,2023.0,3.0,1,1.0,1.69
6gybk4,motorista,2023.0,6.0,1,1.0,1.57
6gybkh,motorista,2022.0,12.0,1,0.0,1.02
6gybkj,motorista,2023.0,6.0,1,0.0,1.07
6gybkq,motorista,2024.0,2.0,1,0.0,1.23
6gybkt,motorista,2024.0,5.0,1,0.0,1.1
6gybmb,motorista,2024.0,3.0,1,0.0,1.17
6gybmc,motorista,2023.0,5.0,1,0.0,1.1
6gybn4,motorista,2024.0,1.0,1,0.0,1.98
6gybnb,motorista,2024.0,6.0,1,0.0,1.07
6gybnb,pedestre,2024.0,3.0,1,0.0,1.17
6gybnc,motorista,2024.0,5.0,1,0.0,1.1
6gybnf,motorista,2024.0,3.0,1,0.0,1.17
6gybnf,motorista,2024.0,6.0,1,1.0,1.57
6gybng,motorista,2023.0,5.0,1,0.0,1.1
6gybng,motorista,2024.0,5.0,1,1.0,1.61
6gybnu,motorista,2023.0,3.0,2,0.0,1.17
6gybnu,motorista,2023.0,4.0,1,2.0,2.13
6gybnu,motorista,2023.0,6.0,1,1.0,1.57
6gybp1,motorista,2023.0,1.0,1,0.0,1.98
6gybp2,motorista,2024.0,2.0,2,0.0,1.23
6gybp3,motorista,2023.0,2.0,2,0.0,1.23
6gybp3,motorista,2023.0,3.0,1,2.0,2.37
6gybp3,motorista,2023.0,4.0,2,1.0,1.6
6gybp3,motorista,2023.0,6.0,1,2.0,2.17
6gybp3,motorista,2023.0,12.0,2,1.0,1.11
6gybp3,motorista,2024.0,2.0,1,2.0,2.23
6gybp3,motorista,2024.0,3.0,2,1.0,1.69
6gybp3,motorista,2024.0,4.0,1,2.0,2.13
6gybp3,motorista,2024.0,6.0,1,1.0,1.57
6gybp4,motorista,2023.0,4.0,1,0.0,1.09
6gybp5,motorista,2023.0,3.0,1,0.0,1.17
6gybp5,motorista,2023.0,4.0,1,1.0,1.6
6gybp5,motorista,2023.0,5.0,1,1.0,1.61
6gybp5,motorista,2023.0,6.0,1,1.0,1.57
6gybp5,motorista,2024.0,2.0,1,1.0,1.68
6gybp5,motorista,2024.0,4.0,1,1.0,1.6
6gybp5,motorista,2024.0,5.0,2,1.0,1.61
6gybp5,motorista,2024.0,6.0,3,2.0,2.17
6gybp6,motorista,2023.0,3.0,1,0.0,1.17
